customer_id,gender,age,income_level,location
41345,Female,68,Medium,84
41346,Non-binary,47,Low,12
41347,Male,56,Medium,100
41348,Non-binary,44,High,6
41349,Female,51,Medium,37
41350,Female,39,Low,61
41351,Female,37,High,8
41352,Female,66,High,1
41353,Male,25,Low,47
41354,Male,18,Low,73
41355,Female,66,High,35
41356,Non-binary,45,Medium,98
41357,Male,48,High,82
41358,Female,19,Medium,14
41359,Female,46,Medium,6
41360,Male,69,Medium,93
41361,Non-binary,69,High,93
41362,Female,23,High,25
41363,Non-binary,61,Medium,52
41364,Female,69,Medium,42
41365,Female,56,Low,3
41366,Male,54,Medium,58
41367,Male,19,Low,49
41368,Male,45,Low,6
41369,Male,54,Low,86
41370,Female,63,Low,23
41371,Male,41,Medium,65
41372,Male,33,Medium,84
41373,Male,48,High,23
41374,Female,28,Medium,50
41375,Male,38,Medium,63
41376,Female,41,Medium,13
41377,Female,18,Medium,79
41378,Female,23,High,5
41379,Male,41,Medium,86
41380,Female,62,High,68
41381,Female,58,High,5
41382,Male,45,Medium,9
41383,Female,35,Medium,72
41384,Male,39,Low,47
41385,Female,36,High,30
41386,Female,66,Low,51
41387,Female,69,Medium,33
41388,Female,57,Low,20
41389,Male,28,Medium,7
41390,Female,51,High,85
41391,Non-binary,63,High,97
41392,Female,36,Medium,63
41393,Male,57,Medium,41
41394,Female,54,Medium,21
41395,Male,54,Medium,5
41396,Male,39,Medium,88
41397,Male,37,Medium,94
41398,Male,67,Low,94
41399,Female,23,High,37
41400,Male,63,Medium,23
41401,Male,41,Medium,6
41402,Female,37,Medium,81
41403,Non-binary,49,Low,99
41404,Male,54,Low,21
41405,Male,65,Low,61
41406,Female,64,High,41
41407,Female,29,Medium,92
41408,Male,41,Medium,72
41409,Male,35,Medium,67
41410,Female,25,High,88
41411,Female,19,Low,46
41412,Male,68,Medium,4
41413,Female,49,Medium,19
41414,Female,35,Medium,93
41415,Male,31,Low,87
41416,Female,34,High,50
41417,Female,34,High,25
41418,Male,43,Low,83
41419,Male,56,Medium,67
41420,Female,64,Low,73
41421,Male,33,Medium,38
41422,Male,22,Low,39
41423,Female,60,High,19
41424,Male,29,Medium,1
41425,Female,31,Medium,12
41426,Female,32,Medium,44
41427,Male,61,Medium,52
41428,Non-binary,70,Low,95
41429,Female,55,High,12
41430,Female,53,High,94
41431,Male,32,High,63
41432,Female,54,High,36
41433,Male,53,Medium,16
41434,Male,39,High,1
41435,Male,54,Medium,97
41436,Female,36,Low,60
41437,Female,43,Low,17
41438,Female,68,Low,85
41439,Male,62,Medium,8
41440,Male,63,Medium,53
41441,Male,64,High,41
41442,Male,21,High,69
41443,Female,19,High,39
41444,Male,55,Medium,86
41445,Female,25,High,25
41446,Female,63,Low,39
41447,Male,56,Medium,14
41448,Male,42,Medium,3
41449,Female,22,High,64
41450,Male,59,Medium,19
41451,Female,38,Medium,15
41452,Female,43,Medium,74
41453,Male,45,Low,18
41454,Female,67,Medium,87
41455,Female,67,Medium,55
41456,Female,67,Medium,14
41457,Female,54,Medium,44
41458,Male,30,Low,61
41459,Male,22,Medium,86
41460,Female,60,Medium,7
41461,Male,44,Medium,8
41462,Non-binary,66,Low,45
41463,Female,57,High,42
41464,Male,56,Medium,82
41465,Female,28,High,27
41466,Male,49,Medium,75
41467,Female,19,Medium,76
41468,Female,44,High,92
41469,Male,66,Low,64
41470,Female,41,Low,12
41471,Female,40,Medium,92
41472,Male,61,Medium,31
41473,Male,61,Medium,17
41474,Female,25,Medium,78
41475,Male,28,Medium,8
41476,Female,52,Medium,45
41477,Male,52,Low,100
41478,Male,39,Low,35
41479,Female,50,Low,88
41480,Female,40,Low,23
41481,Male,37,Low,7
41482,Male,41,High,91
41483,Male,23,Medium,60
41484,Female,48,Medium,58
41485,Female,31,Low,46
41486,Male,20,Low,77
41487,Female,54,Low,46
41488,Male,23,Medium,9
41489,Female,67,Medium,30
41490,Male,35,Low,28
41491,Female,20,Low,71
41492,Male,60,Medium,38
41493,Male,38,Low,76
41494,Female,30,Low,91
41495,Female,34,Medium,51
41496,Male,69,Low,56
41497,Male,67,Medium,34
41498,Female,32,Low,64
41499,Male,69,Medium,38
41500,Female,23,High,13
41501,Male,69,Low,5
41502,Male,40,Medium,67
41503,Male,35,Low,72
41504,Non-binary,50,High,24
41505,Non-binary,23,Medium,37
41506,Female,30,Medium,6
41507,Female,54,Medium,9
41508,Non-binary,42,Medium,87
41509,Male,53,Low,60
41510,Female,53,Medium,83
41511,Female,51,Low,4
41512,Female,34,Medium,98
41513,Female,66,Low,91
41514,Female,37,Medium,93
41515,Female,39,Medium,89
41516,Male,52,Low,37
41517,Female,38,High,40
41518,Non-binary,64,High,36
41519,Female,25,Medium,20
41520,Female,30,Low,1
41521,Female,51,Medium,95
41522,Female,32,Low,84
41523,Male,49,Low,34
41524,Male,44,Medium,60
41525,Non-binary,38,Medium,45
41526,Non-binary,68,High,48
41527,Non-binary,30,Medium,61
41528,Non-binary,19,Low,15
41529,Female,33,Medium,83
41530,Male,59,Medium,29
41531,Male,51,Medium,17
41532,Female,57,High,97
41533,Male,63,Medium,48
41534,Female,21,Medium,63
41535,Male,19,Medium,37
41536,Female,51,Medium,54
41537,Male,50,Medium,78
41538,Female,47,Medium,7
41539,Male,30,Medium,47
41540,Male,69,Low,55
41541,Male,42,Medium,27
41542,Male,67,High,25
41543,Male,30,Medium,3
41544,Male,22,High,54
41545,Female,25,Low,18
41546,Male,70,Medium,1
41547,Non-binary,38,Medium,7
41548,Male,68,High,26
41549,Female,26,Low,92
41550,Female,37,High,23
41551,Male,69,High,75
41552,Female,63,Low,11
41553,Male,46,Medium,72
41554,Male,19,Medium,87
41555,Female,59,High,70
41556,Female,63,High,12
41557,Male,21,Low,77
41558,Male,33,Low,35
41559,Female,56,High,23
41560,Female,62,Medium,55
41561,Male,21,Medium,21
41562,Female,42,High,38
41563,Male,68,Medium,22
41564,Female,31,Medium,45
41565,Female,70,Low,34
41566,Female,20,Medium,89
41567,Female,43,Medium,31
41568,Male,30,High,66
41569,Female,27,Medium,19
41570,Female,20,Low,54
41571,Female,66,Medium,14
41572,Male,55,Medium,90
41573,Female,58,Medium,82
41574,Female,50,Low,32
41575,Female,34,Medium,15
41576,Female,52,Low,80
41577,Male,32,High,12
41578,Female,46,Low,27
41579,Male,45,High,39
41580,Female,27,Medium,75
41581,Male,43,Medium,97
41582,Male,36,Low,84
41583,Male,19,Medium,49
41584,Non-binary,29,Medium,92
41585,Female,50,Low,44
41586,Non-binary,23,Low,80
41587,Male,57,Medium,48
41588,Male,51,Low,58
41589,Non-binary,58,High,1
41590,Non-binary,50,Medium,78
41591,Male,69,Low,54
41592,Male,39,Medium,63
41593,Male,47,Low,13
41594,Male,62,Low,70
41595,Female,51,Low,18
41596,Male,39,Medium,22
41597,Male,27,Medium,55
41598,Male,32,Low,90
41599,Female,26,Low,83
41600,Male,62,Medium,81
41601,Male,63,Medium,49
41602,Male,45,Low,30
41603,Male,52,Low,23
41604,Female,36,Medium,8
41605,Male,69,Low,90
41606,Male,49,High,45
41607,Male,35,High,43
41608,Female,38,High,95
41609,Female,33,Low,80
41610,Non-binary,40,Medium,8
41611,Non-binary,68,Medium,5
41612,Female,59,High,44
41613,Female,57,Low,5
41614,Female,38,High,47
41615,Non-binary,62,Medium,86
41616,Female,18,Low,15
41617,Female,34,Medium,58
41618,Non-binary,28,Medium,41
41619,Male,28,Medium,44
41620,Male,63,Low,69
41621,Female,29,Medium,87
41622,Male,61,Medium,64
41623,Female,63,Medium,18
41624,Female,22,Medium,83
41625,Female,21,Medium,90
41626,Male,36,Low,48
41627,Female,44,Medium,11
41628,Male,23,High,12
41629,Male,54,Medium,43
41630,Female,25,Medium,56
41631,Non-binary,36,High,17
41632,Female,70,Low,87
41633,Male,38,Medium,79
41634,Male,35,Low,53
41635,Female,37,Low,80
41636,Male,55,Low,44
41637,Female,67,Medium,95
41638,Male,47,Medium,35
41639,Female,38,High,79
41640,Female,54,Low,91
41641,Female,37,High,1
41642,Male,46,Medium,44
41643,Male,66,High,78
41644,Female,41,Medium,51
41645,Male,62,Low,32
41646,Female,64,Medium,22
41647,Non-binary,39,Low,84
41648,Female,35,Low,63
41649,Female,54,Medium,73
41650,Female,32,High,99
41651,Male,38,Low,57
41652,Female,33,Low,99
41653,Non-binary,42,Medium,79
41654,Female,55,High,39
41655,Male,19,Low,9
41656,Female,68,Medium,58
41657,Female,49,High,81
41658,Male,49,Medium,60
41659,Male,36,Medium,90
41660,Male,60,High,58
41661,Non-binary,22,Medium,1
41662,Male,22,Low,20
41663,Non-binary,25,Low,65
41664,Non-binary,31,Medium,75
41665,Non-binary,63,Medium,36
41666,Male,24,Medium,7
41667,Male,20,Medium,55
41668,Male,50,Medium,80
41669,Female,57,Medium,52
41670,Female,50,Medium,93
41671,Male,22,High,25
41672,Female,37,Low,71
41673,Male,38,Medium,14
41674,Male,63,Medium,68
41675,Male,41,Medium,88
41676,Female,26,Low,63
41677,Female,70,Medium,11
41678,Male,51,Medium,68
41679,Male,19,Medium,52
41680,Female,68,Medium,55
41681,Male,64,Medium,67
41682,Male,69,Medium,55
41683,Male,46,Medium,7
41684,Female,29,Medium,7
41685,Female,26,Medium,71
41686,Female,53,Medium,80
41687,Male,29,Low,82
41688,Male,54,Low,23
41689,Male,33,Medium,26
41690,Male,60,Medium,62
41691,Male,69,High,49
41692,Male,69,Medium,33
41693,Male,66,Low,60
41694,Female,44,High,45
41695,Female,18,Low,78
41696,Female,28,Low,17
41697,Non-binary,29,Medium,42
41698,Male,23,Medium,25
41699,Non-binary,31,Medium,75
41700,Male,44,High,99
41701,Female,35,High,81
41702,Male,40,Low,33
41703,Male,18,Medium,72
41704,Female,56,Medium,29
41705,Female,58,Medium,20
41706,Male,34,Low,23
41707,Male,68,Low,9
41708,Female,68,Medium,40
41709,Male,31,Low,5
41710,Female,24,Medium,41
41711,Male,51,Medium,56
41712,Male,38,Low,11
41713,Male,53,Medium,89
41714,Female,18,Medium,5
41715,Non-binary,55,Low,47
41716,Non-binary,24,Low,74
41717,Male,66,Medium,70
41718,Male,28,Medium,95
41719,Male,69,Low,57
41720,Male,57,Low,19
41721,Non-binary,55,Medium,10
41722,Male,28,Medium,70
41723,Male,69,High,25
41724,Non-binary,41,Medium,81
41725,Female,46,Medium,73
41726,Female,32,High,86
41727,Female,35,Medium,12
41728,Female,46,Medium,61
41729,Female,69,Low,77
41730,Male,33,Medium,98
41731,Male,56,High,52
41732,Female,61,Medium,35
41733,Female,47,High,15
41734,Male,44,Medium,72
41735,Female,65,Low,29
41736,Female,21,Medium,99
41737,Male,50,Medium,60
41738,Male,20,Medium,73
41739,Female,64,Medium,47
41740,Male,42,Low,17
41741,Female,40,High,67
41742,Female,44,Medium,39
41743,Female,66,Low,56
41744,Male,29,Medium,78
41745,Female,53,High,64
41746,Male,36,Medium,75
41747,Male,48,Low,9
41748,Female,50,High,84
41749,Non-binary,25,High,39
41750,Non-binary,66,High,3
41751,Female,41,High,78
41752,Male,50,High,81
41753,Female,51,Low,15
41754,Male,41,Low,8
41755,Female,29,High,80
41756,Female,55,Medium,65
41757,Female,33,Medium,27
41758,Male,70,Low,50
41759,Female,30,Low,78
41760,Male,19,Medium,77
41761,Male,34,Medium,58
41762,Female,24,Low,58
41763,Male,26,Low,49
41764,Male,52,Medium,98
41765,Female,57,Low,43
41766,Male,55,Medium,46
41767,Female,22,Low,59
41768,Male,46,Medium,42
41769,Female,36,High,6
41770,Female,42,Low,45
41771,Male,51,Low,25
41772,Male,37,Medium,3
41773,Female,59,Medium,18
41774,Male,44,Medium,53
41775,Female,57,High,40
41776,Male,70,Medium,35
41777,Female,57,Medium,40
41778,Male,63,Low,43
41779,Male,24,Medium,73
41780,Female,45,Low,31
41781,Female,53,High,3
41782,Female,66,Medium,91
41783,Male,69,Medium,69
41784,Male,65,Low,55
41785,Male,62,Low,1
41786,Female,30,Medium,86
41787,Male,45,Medium,89
41788,Male,58,Low,98
41789,Male,45,Medium,4
41790,Male,38,High,52
41791,Female,36,Low,74
41792,Male,19,High,78
41793,Female,43,High,10
41794,Non-binary,70,High,58
41795,Female,19,Medium,64
41796,Non-binary,27,Low,94
41797,Non-binary,22,Medium,16
41798,Male,21,Low,15
41799,Non-binary,54,Medium,99
41800,Male,32,Medium,71
41801,Non-binary,49,Low,59
41802,Non-binary,69,High,12
41803,Male,31,High,5
41804,Female,23,Medium,42
41805,Male,53,High,66
41806,Male,62,Medium,77
41807,Male,35,High,1
41808,Male,34,Low,55
41809,Male,35,High,59
41810,Female,39,High,88
41811,Male,40,Medium,1
41812,Male,30,Medium,44
41813,Non-binary,42,Medium,73
41814,Male,49,Low,61
41815,Female,60,Low,26
41816,Female,63,High,29
41817,Female,58,Medium,44
41818,Female,60,High,19
41819,Male,53,Medium,25
41820,Female,38,Medium,47
41821,Male,55,Medium,19
41822,Non-binary,58,Medium,42
41823,Female,44,High,97
41824,Male,24,High,47
41825,Male,70,Low,38
41826,Female,45,Medium,62
41827,Male,39,Medium,7
41828,Male,53,Medium,20
41829,Female,62,Low,78
41830,Female,48,High,92
41831,Female,54,Low,91
41832,Female,65,Medium,66
41833,Female,41,Medium,21
41834,Female,60,Medium,19
41835,Male,39,Medium,20
41836,Female,65,Medium,88
41837,Female,46,Low,72
41838,Female,23,High,28
41839,Male,34,Medium,43
41840,Male,45,High,19
41841,Male,31,High,32
41842,Male,51,Medium,54
41843,Female,42,Low,15
41844,Male,22,Low,31
41845,Male,27,Low,29
41846,Female,29,High,36
41847,Female,36,Medium,46
41848,Female,24,High,22
41849,Female,68,Low,39
41850,Male,63,Medium,94
41851,Female,42,High,60
41852,Female,21,Low,1
41853,Male,56,Medium,91
41854,Non-binary,43,High,77
41855,Non-binary,32,High,19
41856,Female,64,Medium,24
41857,Female,63,Medium,9
41858,Female,26,Low,3
41859,Female,21,Medium,73
41860,Female,47,Medium,57
41861,Female,19,Medium,67
41862,Male,57,Medium,28
41863,Female,43,Medium,27
41864,Female,26,Low,68
41865,Non-binary,24,High,39
41866,Female,50,Low,82
41867,Female,44,Medium,10
41868,Female,60,High,85
41869,Female,58,High,88
41870,Female,31,Medium,69
41871,Male,47,High,63
41872,Female,21,High,31
41873,Female,41,Medium,20
41874,Non-binary,22,High,1
41875,Female,20,Medium,9
41876,Female,37,Low,6
41877,Non-binary,64,Medium,51
41878,Male,48,Medium,22
41879,Non-binary,62,Medium,8
41880,Male,36,Medium,58
41881,Male,42,Medium,59
41882,Non-binary,67,Medium,44
41883,Non-binary,31,Low,16
41884,Non-binary,39,High,59
41885,Female,40,Medium,20
41886,Non-binary,60,High,1
41887,Non-binary,68,Medium,96
41888,Female,58,Low,82
41889,Male,42,Medium,86
41890,Non-binary,18,High,1
41891,Male,41,Medium,20
41892,Female,41,Medium,85
41893,Female,46,Medium,54
41894,Female,26,Low,89
41895,Male,54,Medium,44
41896,Female,58,Medium,3
41897,Female,70,High,29
41898,Non-binary,59,High,93
41899,Female,22,Medium,42
41900,Female,65,High,96
41901,Male,26,Medium,21
41902,Female,60,Low,52
41903,Male,28,Low,93
41904,Male,54,Low,38
41905,Female,33,Low,74
41906,Non-binary,28,Medium,1
41907,Non-binary,49,High,52
41908,Male,50,High,89
41909,Male,42,Medium,15
41910,Male,61,Low,18
41911,Male,49,High,68
41912,Non-binary,46,Medium,36
41913,Male,55,Medium,78
41914,Male,20,High,75
41915,Male,39,Medium,20
41916,Female,53,Medium,49
41917,Female,31,Medium,59
41918,Female,21,Medium,49
41919,Non-binary,41,Medium,12
41920,Male,19,Medium,30
41921,Female,50,Medium,11
41922,Male,53,High,7
41923,Male,39,Low,80
41924,Male,27,Low,55
41925,Female,22,High,36
41926,Female,63,Low,94
41927,Male,28,Medium,73
41928,Male,60,High,85
41929,Male,44,Low,87
41930,Female,34,Medium,3
41931,Female,32,Medium,6
41932,Non-binary,63,High,89
41933,Female,65,High,44
41934,Female,30,Medium,95
41935,Female,27,Medium,83
41936,Female,70,High,83
41937,Male,46,Low,79
41938,Female,49,Medium,74
41939,Female,49,Low,6
41940,Male,43,Medium,81
41941,Male,23,Low,95
41942,Female,55,Low,3
41943,Male,46,Medium,19
41944,Female,52,High,29
41945,Female,21,Low,38
41946,Female,59,Medium,75
41947,Male,44,Medium,70
41948,Male,25,Low,42
41949,Female,40,High,97
41950,Non-binary,18,Low,85
41951,Male,66,Low,15
41952,Male,50,High,52
41953,Male,38,Medium,27
41954,Non-binary,69,Medium,39
41955,Female,55,Medium,82
41956,Female,24,Low,67
41957,Non-binary,49,High,37
41958,Female,42,Medium,33
41959,Male,30,Medium,59
41960,Male,45,Medium,77
41961,Male,49,Low,55
41962,Male,34,Low,44
41963,Male,56,Medium,30
41964,Female,41,Low,85
41965,Female,40,Medium,71
41966,Male,44,Low,25
41967,Female,45,Low,44
41968,Female,56,Medium,91
41969,Male,52,Medium,36
41970,Male,35,Low,94
41971,Female,43,Medium,54
41972,Female,28,Low,49
41973,Male,34,High,54
41974,Male,28,Medium,81
41975,Female,44,Medium,94
41976,Male,69,Medium,24
41977,Male,44,Low,30
41978,Male,18,Low,51
41979,Female,22,Low,65
41980,Male,64,Medium,5
41981,Female,41,High,8
41982,Female,19,High,34
41983,Female,56,Low,76
41984,Female,30,Medium,54
41985,Male,53,Medium,21
41986,Male,43,Low,9
41987,Male,62,Low,81
41988,Male,66,Low,54
41989,Male,68,Medium,31
41990,Female,22,High,44
41991,Male,58,Low,95
41992,Female,19,Medium,82
41993,Male,34,High,40
41994,Non-binary,41,Medium,35
41995,Male,28,Low,78
41996,Female,19,Medium,16
41997,Female,39,Medium,1
41998,Female,36,Medium,96
41999,Female,47,Medium,96
42000,Female,64,Low,47
42001,Non-binary,67,Low,9
42002,Non-binary,53,Medium,83
42003,Female,41,Low,66
42004,Female,52,Medium,31
42005,Female,41,Medium,68
42006,Female,47,Medium,58
42007,Female,38,Medium,32
42008,Female,59,High,70
42009,Male,25,Low,42
42010,Female,58,Medium,59
42011,Female,30,High,64
42012,Male,45,Low,42
42013,Non-binary,38,Medium,89
42014,Male,47,Low,87
42015,Female,66,High,24
42016,Male,52,Low,75
42017,Male,58,High,2
42018,Non-binary,57,Medium,44
42019,Female,35,Medium,50
42020,Male,19,Low,31
42021,Female,23,Medium,9
42022,Female,23,Low,7
42023,Non-binary,65,Medium,42
42024,Female,45,Low,10
42025,Male,30,Medium,33
42026,Male,66,High,98
42027,Female,50,Medium,85
42028,Male,43,Medium,73
42029,Male,58,Medium,36
42030,Female,47,Medium,84
42031,Male,43,Medium,36
42032,Non-binary,55,Medium,52
42033,Male,66,Medium,73
42034,Male,54,Low,51
42035,Female,54,High,24
42036,Female,30,High,81
42037,Female,66,Medium,78
42038,Female,54,High,99
42039,Female,34,High,5
42040,Male,27,Medium,57
42041,Male,40,Medium,70
42042,Female,21,Medium,63
42043,Female,70,High,55
42044,Female,56,Low,69
42045,Female,24,High,48
42046,Female,47,Medium,44
42047,Female,36,Medium,14
42048,Male,22,Medium,36
42049,Female,56,Low,71
42050,Female,45,Low,78
42051,Female,50,Medium,38
42052,Male,20,Medium,15
42053,Non-binary,49,Medium,75
42054,Male,43,High,96
42055,Male,22,Low,31
42056,Male,64,Low,52
42057,Non-binary,20,Low,92
42058,Male,53,Medium,43
42059,Male,53,Low,62
42060,Female,31,Low,11
42061,Female,23,Medium,35
42062,Male,64,High,10
42063,Female,21,High,37
42064,Male,25,Medium,3
42065,Male,43,Low,69
42066,Male,67,Low,99
42067,Female,45,Medium,79
42068,Non-binary,60,Medium,12
42069,Male,68,Medium,38
42070,Male,52,Medium,39
42071,Female,67,Medium,35
42072,Female,41,Medium,93
42073,Female,59,High,68
42074,Female,40,Medium,30
42075,Male,35,Low,33
42076,Male,68,Medium,10
42077,Male,61,Low,53
42078,Female,43,High,79
42079,Female,60,Low,76
42080,Male,66,Low,83
42081,Male,19,Low,2
42082,Male,47,Low,17
42083,Male,66,Low,16
42084,Female,61,Medium,52
42085,Non-binary,58,Medium,58
42086,Male,57,Medium,30
42087,Female,57,Low,28
42088,Non-binary,26,Medium,68
42089,Female,67,Low,25
42090,Female,57,Low,54
42091,Non-binary,69,Medium,44
42092,Male,59,Medium,79
42093,Female,57,Medium,72
42094,Female,42,Medium,65
42095,Female,39,Medium,83
42096,Female,27,Low,56
42097,Male,46,Medium,76
42098,Male,41,Low,76
42099,Male,30,High,24
42100,Male,49,Low,41
42101,Female,41,Low,33
42102,Male,51,Medium,66
42103,Male,53,Medium,25
42104,Male,40,Low,71
42105,Male,21,Low,54
42106,Female,25,High,63
42107,Male,62,Low,8
42108,Male,49,High,76
42109,Non-binary,53,Medium,25
42110,Non-binary,22,Medium,22
42111,Male,63,High,96
42112,Female,18,High,69
42113,Non-binary,59,Low,56
42114,Male,48,Low,93
42115,Non-binary,48,High,17
42116,Male,21,Low,19
42117,Female,26,Medium,79
42118,Female,37,Low,1
42119,Female,47,Medium,7
42120,Female,64,Medium,99
42121,Male,37,Low,80
42122,Female,34,Medium,59
42123,Female,25,Medium,90
42124,Female,60,Medium,84
42125,Non-binary,51,High,69
42126,Male,63,Medium,73
42127,Male,39,High,15
42128,Male,27,High,6
42129,Male,43,Medium,95
42130,Female,44,High,2
42131,Male,21,High,10
42132,Female,38,Low,97
42133,Male,56,Low,5
42134,Male,20,Low,27
42135,Female,68,Low,85
42136,Female,61,Low,41
42137,Female,33,Medium,37
42138,Female,24,High,73
42139,Female,55,Medium,64
42140,Male,59,High,4
42141,Non-binary,51,Low,69
42142,Male,60,Low,32
42143,Male,62,Medium,86
42144,Female,24,Medium,2
42145,Female,66,Low,27
42146,Male,44,Medium,2
42147,Male,40,Medium,75
42148,Male,53,Low,77
42149,Male,35,Medium,29
42150,Female,32,Medium,71
42151,Female,49,Medium,11
42152,Male,49,High,15
42153,Male,53,Medium,92
42154,Female,19,High,20
42155,Female,19,Medium,27
42156,Male,70,Medium,37
42157,Female,53,Medium,71
42158,Male,57,High,98
42159,Female,26,Medium,57
42160,Female,32,Medium,2
42161,Female,64,Medium,82
42162,Female,40,Medium,68
42163,Female,38,Low,87
42164,Female,40,Medium,75
42165,Female,59,Low,85
42166,Male,67,High,43
42167,Female,57,Medium,57
42168,Female,70,High,62
42169,Male,49,Medium,93
42170,Male,47,Medium,14
42171,Non-binary,54,Medium,21
42172,Male,68,High,92
42173,Female,47,High,72
42174,Male,49,Low,76
42175,Male,62,Medium,41
42176,Male,33,Medium,6
42177,Female,29,Medium,39
42178,Male,62,Low,44
42179,Male,45,Low,77
42180,Female,66,Medium,67
42181,Non-binary,26,High,9
42182,Male,28,Low,97
42183,Female,39,Medium,88
42184,Male,20,Medium,11
42185,Female,35,Low,41
42186,Female,65,Medium,85
42187,Female,53,Medium,3
42188,Female,22,Low,14
42189,Female,31,Low,67
42190,Male,62,Medium,5
42191,Male,53,Low,66
42192,Male,68,Medium,58
42193,Female,32,High,96
42194,Male,40,Medium,81
42195,Female,37,Low,37
42196,Male,33,Medium,50
42197,Male,31,Low,86
42198,Male,44,High,43
42199,Female,26,Medium,10
42200,Male,41,Medium,23
42201,Male,22,Low,80
42202,Male,18,Medium,2
42203,Male,38,Medium,34
42204,Female,61,High,97
42205,Male,45,Low,40
42206,Female,51,Medium,50
42207,Male,40,Medium,95
42208,Female,31,Medium,17
42209,Male,37,Medium,39
42210,Male,66,Medium,54
42211,Female,56,Medium,41
42212,Male,68,High,37
42213,Male,41,Medium,50
42214,Female,41,Medium,64
42215,Male,42,Medium,29
42216,Female,46,Medium,68
42217,Non-binary,67,Medium,83
42218,Female,22,Low,66
42219,Non-binary,24,Low,100
42220,Non-binary,51,Medium,11
42221,Male,54,Low,52
42222,Female,34,Low,83
42223,Female,20,High,1
42224,Female,56,Low,40
42225,Male,38,Low,13
42226,Non-binary,61,Low,48
42227,Female,57,High,69
42228,Male,60,Medium,82
42229,Female,69,Medium,100
42230,Female,42,Medium,49
42231,Female,28,Medium,95
42232,Non-binary,61,Medium,30
42233,Female,28,High,85
42234,Male,55,Medium,71
42235,Female,25,Medium,61
42236,Female,24,Medium,44
42237,Female,21,Low,72
42238,Female,63,High,67
42239,Female,24,Medium,60
42240,Non-binary,64,High,10
42241,Male,18,Medium,82
42242,Male,60,Medium,37
42243,Female,35,Medium,52
42244,Male,48,High,53
42245,Female,41,Low,100
42246,Male,32,High,66
42247,Female,29,Medium,39
42248,Male,51,High,73
42249,Female,31,Low,77
42250,Female,19,High,57
42251,Female,43,Medium,59
42252,Male,26,High,56
42253,Non-binary,30,Low,29
42254,Male,57,Medium,26
42255,Female,64,Low,59
42256,Male,18,Low,24
42257,Female,55,Low,35
42258,Male,58,Low,92
42259,Female,52,Low,90
42260,Female,51,Medium,56
42261,Male,60,Low,21
42262,Female,29,Low,96
42263,Male,36,Medium,80
42264,Male,67,Medium,62
42265,Female,31,Low,99
42266,Male,44,Low,10
42267,Male,44,Medium,2
42268,Female,51,Medium,12
42269,Male,45,Medium,5
42270,Non-binary,54,Low,43
42271,Female,46,Medium,87
42272,Non-binary,43,High,16
42273,Female,54,Medium,89
42274,Male,41,Low,10
42275,Female,26,Medium,24
42276,Male,61,High,48
42277,Male,22,Low,69
42278,Female,56,Low,24
42279,Male,63,Medium,64
42280,Male,41,Low,81
42281,Female,38,Medium,83
42282,Non-binary,65,Medium,66
42283,Male,48,Medium,90
42284,Male,41,Medium,92
42285,Female,47,High,98
42286,Male,41,Low,96
42287,Male,24,Medium,25
42288,Female,27,High,9
42289,Male,54,Medium,26
42290,Male,45,Medium,29
42291,Male,62,Medium,40
42292,Female,43,Medium,23
42293,Non-binary,22,Medium,87
42294,Male,61,High,84
42295,Male,42,Medium,49
42296,Non-binary,24,Low,67
42297,Male,44,High,89
42298,Non-binary,24,Low,19
42299,Male,69,Medium,28
42300,Male,22,Medium,77
42301,Male,58,Low,55
42302,Male,65,High,28
42303,Male,34,Medium,53
42304,Female,43,Medium,49
42305,Non-binary,63,Medium,27
42306,Female,43,Low,28
42307,Male,70,High,91
42308,Female,53,High,36
42309,Male,66,Medium,63
42310,Female,42,High,100
42311,Non-binary,26,High,48
42312,Female,46,Medium,56
42313,Male,25,Medium,54
42314,Male,39,Medium,90
42315,Female,58,Medium,92
42316,Female,30,Low,24
42317,Female,34,Medium,53
42318,Female,57,Medium,39
42319,Non-binary,68,Medium,21
42320,Female,60,High,63
42321,Female,70,Medium,17
42322,Female,45,High,67
42323,Female,52,Low,4
42324,Male,69,Low,35
42325,Male,23,Low,91
42326,Non-binary,70,Low,14
42327,Female,40,Medium,72
42328,Female,24,Medium,56
42329,Female,38,High,62
42330,Female,64,High,18
42331,Male,19,High,18
42332,Female,36,High,69
42333,Female,33,Medium,81
42334,Female,53,Low,16
42335,Male,35,Medium,35
42336,Female,46,Medium,61
42337,Non-binary,29,Low,3
42338,Male,38,Low,96
42339,Male,44,Low,19
42340,Female,51,Low,19
42341,Female,29,Medium,18
42342,Male,37,Medium,16
42343,Male,43,High,12
42344,Non-binary,55,Medium,43
42345,Female,60,Low,87
42346,Female,64,High,60
42347,Female,32,Medium,89
42348,Male,22,High,5
42349,Female,26,Medium,96
42350,Male,26,Low,10
42351,Male,20,Medium,69
42352,Female,24,Low,88
42353,Non-binary,54,High,7
42354,Non-binary,70,Medium,40
42355,Male,43,Medium,14
42356,Female,38,Low,15
42357,Female,55,High,95
42358,Non-binary,40,Medium,90
42359,Non-binary,59,Medium,48
42360,Female,42,Low,73
42361,Female,49,Medium,48
42362,Female,32,Medium,18
42363,Female,67,Medium,86
42364,Male,57,Medium,80
42365,Male,53,Medium,96
42366,Female,33,Low,52
42367,Male,45,Medium,81
42368,Non-binary,23,Low,66
42369,Male,55,Medium,27
42370,Male,52,Low,74
